Date,sitename,Year,GCC,RCC,NDVI,NIRv
26/02/2019,Main,2019,0.346350819,0.368061821,0.596639649,0.05032364
27/02/2019,Main,2019,0.346196709,0.374923344,0.604525426,0.051364886
28/02/2019,Main,2019,0.34598365,0.374923344,0.594167475,0.050313129
01/03/2019,Main,2019,0.345965745,0.374923344,0.59895681,0.051021667
02/03/2019,Main,2019,0.346309134,0.372026453,0.54546159,0.045823245
03/03/2019,Main,2019,0.34632593,0.376692326,0.547393984,0.046937456
04/03/2019,Main,2019,0.346222187,0.378889481,0.541549447,0.046642033
05/03/2019,Main,2019,0.345927042,0.37909929,0.552431468,0.047175843
06/03/2019,Main,2019,0.347612864,0.374191544,0.62110046,0.05353092
07/03/2019,Main,2019,0.347534638,0.372887046,0.571482952,0.048558693
08/03/2019,Main,2019,0.347844545,0.365995759,0.553674559,0.046736416
09/03/2019,Main,2019,0.34843323,0.360488798,0.557828322,0.047436241
10/03/2019,Main,2019,0.348823731,0.36041433,0.560101961,0.047436241
11/03/2019,Main,2019,0.349253189,0.361665904,0.559950114,0.047436241
12/03/2019,Main,2019,0.349368987,0.363124654,0.556226651,0.046837859
13/03/2019,Main,2019,0.348796668,0.363155387,0.546964987,0.046509911
14/03/2019,Main,2019,0.348485904,0.362923157,0.546497275,0.046140905
15/03/2019,Main,2019,0.348630292,0.365139726,0.546497275,0.046048878
16/03/2019,Main,2019,0.348626805,0.36845479,0.544053961,0.045648748
17/03/2019,Main,2019,0.348626805,0.36845479,0.55072571,0.046710049
18/03/2019,Main,2019,0.348636138,0.366924327,0.563734794,0.048097187
19/03/2019,Main,2019,0.348548022,0.365145534,0.575797553,0.048530713
20/03/2019,Main,2019,0.348733057,0.366593629,0.56781449,0.048162821
21/03/2019,Main,2019,0.347771034,0.372630702,0.579224105,0.049098427
22/03/2019,Main,2019,0.347855103,0.375990925,0.587892536,0.049932741
23/03/2019,Main,2019,0.348118962,0.378477537,0.588128513,0.05002273
24/03/2019,Main,2019,0.348364988,0.378477537,0.587707141,0.049821001
25/03/2019,Main,2019,0.348425203,0.378369884,0.588207482,0.050061365
26/03/2019,Main,2019,0.348495356,0.376386943,0.59626224,0.050800923
27/03/2019,Main,2019,0.348492832,0.376611581,0.596586832,0.050827462
28/03/2019,Main,2019,0.348310779,0.379542902,0.596586832,0.050898662
29/03/2019,Main,2019,0.348289242,0.380547308,0.593922204,0.050609984
30/03/2019,Main,2019,0.348288446,0.389184567,0.593431758,0.050481796
31/03/2019,Main,2019,0.348174719,0.390819886,0.585071362,0.049584376
01/04/2019,Main,2019,0.348414544,0.390833906,0.573242636,0.048616371
02/04/2019,Main,2019,0.348789078,0.387709429,0.568952166,0.048367536
03/04/2019,Main,2019,0.348867546,0.384085635,0.577039794,0.048955327
04/04/2019,Main,2019,0.348653297,0.38062452,0.594101521,0.051368999
05/04/2019,Main,2019,0.347622696,0.381036716,0.706304892,0.063186553
06/04/2019,Main,2019,0.347700454,0.383404424,0.685396015,0.061184439
07/04/2019,Main,2019,0.347778212,0.389285539,0.67929233,0.059386092
08/04/2019,Main,2019,0.347930361,0.390748606,0.648552933,0.04684973
09/04/2019,Main,2019,0.349392931,0.397617295,0.617813536,0.052535468
10/04/2019,Main,2019,0.349650618,0.395535306,0.631584925,0.054188317
11/04/2019,Main,2019,0.350376342,0.390423114,0.657725696,0.057276525
12/04/2019,Main,2019,0.350725847,0.387887575,0.652311497,0.056429539
13/04/2019,Main,2019,0.351795279,0.389821848,0.647415048,0.05632779
14/04/2019,Main,2019,0.351821108,0.393835029,0.683781492,0.059774167
15/04/2019,Main,2019,0.351821108,0.393835029,0.665100817,0.057119574
16/04/2019,Main,2019,0.350913348,0.388237854,0.644017421,0.055251376
17/04/2019,Main,2019,0.350625689,0.38533619,0.564630571,0.049253783
18/04/2019,Main,2019,0.350488537,0.38603173,0.546639251,0.047012259
19/04/2019,Main,2019,0.352996813,0.392501134,0.528647932,0.049148329
20/04/2019,Main,2019,0.353218111,0.393228796,0.577645518,0.049414346
21/04/2019,Main,2019,0.353392935,0.393228796,0.583402363,0.049884359
22/04/2019,Main,2019,0.353679341,0.397614687,0.599964379,0.052073964
23/04/2019,Main,2019,0.353512895,0.39570911,0.599096702,0.052227842
24/04/2019,Main,2019,0.350982365,0.386435489,0.637468817,0.055101649
25/04/2019,Main,2019,0.353192002,0.375172451,0.555220146,0.048945316
26/04/2019,Main,2019,0.353905463,0.375269578,0.548920625,0.048188705
27/04/2019,Main,2019,0.354548874,0.377071805,0.564226327,0.048750274
28/04/2019,Main,2019,0.354605019,0.37781662,0.584419694,0.050123405
29/04/2019,Main,2019,0.3557934,0.378584768,0.584419694,0.050123405
30/04/2019,Main,2019,0.356038119,0.379613838,0.548717598,0.048598107
01/05/2019,Main,2019,0.356263038,0.378053754,0.548717598,0.048598107
02/05/2019,Main,2019,0.356775024,0.377001796,0.533456654,0.04707415
03/05/2019,Main,2019,0.356876422,0.375171985,0.551366417,0.048281827
04/05/2019,Main,2019,0.356876422,0.374749089,0.53736597,0.047352526
05/05/2019,Main,2019,0.3561516,0.376004302,0.600229198,0.051996446
06/05/2019,Main,2019,0.355278626,0.378193253,0.580843603,0.049374054
07/05/2019,Main,2019,0.354171686,0.380250549,0.612039,0.052238595
08/05/2019,Main,2019,0.354062044,0.383756111,0.612039,0.052238595
09/05/2019,Main,2019,0.353952403,0.387684665,0.716459503,0.06405504
10/05/2019,Main,2019,0.356113694,0.386169034,0.593724921,0.051827972
11/05/2019,Main,2019,0.35607794,0.383978479,0.601009814,0.052367387
12/05/2019,Main,2019,0.356099856,0.37535326,0.550778587,0.047610936
13/05/2019,Main,2019,0.356269018,0.376608892,0.563842284,0.04877322
14/05/2019,Main,2019,0.35653201,0.379289312,0.551252054,0.04768382
15/05/2019,Main,2019,0.357063413,0.381553682,0.544052312,0.046718445
16/05/2019,Main,2019,0.357063413,0.381553682,0.536893371,0.046461388
17/05/2019,Main,2019,0.356078469,0.381893988,0.54487109,0.047019498
18/05/2019,Main,2019,0.355286929,0.381846569,0.54487109,0.047019498
19/05/2019,Main,2019,0.355363626,0.397129814,0.596267423,0.050254274
20/05/2019,Main,2019,0.355369831,0.397129814,0.585982764,0.049384321
21/05/2019,Main,2019,0.356237676,0.39625177,0.585982764,0.049384321
22/05/2019,Main,2019,0.35710528,0.388118383,0.525937759,0.045638189
23/05/2019,Main,2019,0.358634451,0.388514179,0.542120518,0.046589317
24/05/2019,Main,2019,0.359098295,0.387963037,0.549616189,0.04696311
25/05/2019,Main,2019,0.359801637,0.385397725,0.559030935,0.047733917
26/05/2019,Main,2019,0.359902148,0.384952173,0.562120455,0.047813548
27/05/2019,Main,2019,0.360418528,0.384849959,0.562217754,0.048097566
28/05/2019,Main,2019,0.360457889,0.384255507,0.574331582,0.048820982
29/05/2019,Main,2019,0.360640743,0.383998756,0.584747183,0.049981119
30/05/2019,Main,2019,0.360547423,0.385840465,0.608308341,0.05202408
31/05/2019,Main,2019,0.36063749,0.387867887,0.616260066,0.052821931
01/06/2019,Main,2019,0.36058298,0.389756197,0.622565267,0.05339612
02/06/2019,Main,2019,0.360655995,0.390970473,0.620481087,0.053171051
03/06/2019,Main,2019,0.360250956,0.394672682,0.647916893,0.056101038
04/06/2019,Main,2019,0.359866206,0.395206527,0.678485473,0.060659074
05/06/2019,Main,2019,0.359615581,0.394640513,0.680159785,0.060804376
06/06/2019,Main,2019,0.35902545,0.389570527,0.690518926,0.06297327
07/06/2019,Main,2019,0.358873414,0.39497795,0.640588494,0.055186309
08/06/2019,Main,2019,0.357475149,0.39497795,0.614443616,0.052566938
09/06/2019,Main,2019,0.358005393,0.396900205,0.619318902,0.052911397
10/06/2019,Main,2019,0.358638171,0.401346986,0.619318902,0.052911397
11/06/2019,Main,2019,0.358446056,0.401346986,0.678580765,0.060439785
12/06/2019,Main,2019,0.358350499,0.393557592,0.656787036,0.058013418
13/06/2019,Main,2019,0.35773756,0.390052252,0.800684842,0.05732096
14/06/2019,Main,2019,0.357586116,0.390615757,0.648044734,0.056628501
15/06/2019,Main,2019,0.357102823,0.401248512,0.648044734,0.056628501
16/06/2019,Main,2019,0.357056607,0.401712063,0.612768378,0.05239502
17/06/2019,Main,2019,0.357052017,0.403749659,0.638439031,0.054878828
18/06/2019,Main,2019,0.35735056,0.416604505,0.666840091,0.058030439
19/06/2019,Main,2019,0.356642768,0.416604505,0.666840091,0.058030439
20/06/2019,Main,2019,0.3558527,0.410625834,0.637657034,0.055008478
21/06/2019,Main,2019,0.355453359,0.402159559,0.604832544,0.051369656
22/06/2019,Main,2019,0.355611818,0.399909333,0.592734022,0.050374799
23/06/2019,Main,2019,0.355638354,0.400819695,0.587037059,0.047749295
24/06/2019,Main,2019,0.356094393,0.40884667,0.581340096,0.049517324
25/06/2019,Main,2019,0.356400914,0.40884667,0.662774337,0.056853649
26/06/2019,Main,2019,0.356368786,0.407816862,0.667323498,0.057694514
27/06/2019,Main,2019,0.356291341,0.40390219,0.656249587,0.056902083
28/06/2019,Main,2019,0.355921431,0.404103222,0.641549364,0.055410821
29/06/2019,Main,2019,0.353571914,0.39480042,0.607426124,0.052428908
30/06/2019,Main,2019,0.354513126,0.401858516,0.573302883,0.049446996
01/07/2019,Main,2019,0.354846551,0.403593669,0.607503627,0.051803336
02/07/2019,Main,2019,0.354555478,0.408160377,0.617597851,0.05281182
03/07/2019,Main,2019,0.35441728,0.407901402,0.604299125,0.051584102
04/07/2019,Main,2019,0.353712132,0.407901402,0.602365922,0.051468383
05/07/2019,Main,2019,0.354293953,0.403605606,0.598653473,0.051179295
06/07/2019,Main,2019,0.354651742,0.403251119,0.657186762,0.057251019
07/07/2019,Main,2019,0.354651742,0.405100161,0.657186762,0.057251019
08/07/2019,Main,2019,0.354352282,0.405100161,0.657186762,0.057251019
09/07/2019,Main,2019,0.354356598,0.405246438,0.631320299,0.054264852
10/07/2019,Main,2019,0.353880171,0.406472024,0.636358026,0.054761436
11/07/2019,Main,2019,0.353758071,0.406532652,0.633847371,0.054576617
12/07/2019,Main,2019,0.353532411,0.406693844,0.636036103,0.054745301
13/07/2019,Main,2019,0.353546717,0.406593439,0.632644275,0.054384247
14/07/2019,Main,2019,0.353735185,0.408275929,0.66356385,0.058021467
15/07/2019,Main,2019,0.353642154,0.411864109,0.682189239,0.060403542
16/07/2019,Main,2019,0.353490394,0.411864109,0.682189239,0.060403542
17/07/2019,Main,2019,0.353004669,0.411991982,0.667584684,0.058682738
18/07/2019,Main,2019,0.352920235,0.41107609,0.656128477,0.057147396
19/07/2019,Main,2019,0.352937922,0.412704255,0.667584684,0.058682738
20/07/2019,Main,2019,0.352845915,0.425736269,0.638307598,0.055072469
21/07/2019,Main,2019,0.352581833,0.425736269,0.638021382,0.055038265
22/07/2019,Main,2019,0.352895191,0.425736269,0.627876244,0.053915155
23/07/2019,Main,2019,0.354191405,0.422706012,0.629334855,0.054061667
24/07/2019,Main,2019,0.354191405,0.414072279,0.673487196,0.058983607
25/07/2019,Main,2019,0.353227223,0.414072279,0.674157885,0.059074522
26/07/2019,Main,2019,0.353016595,0.414577693,0.664961157,0.058215864
27/07/2019,Main,2019,0.353256836,0.404509181,0.626882977,0.053830271
28/07/2019,Main,2019,0.353412621,0.404509181,0.614705416,0.052525614
29/07/2019,Main,2019,0.353350508,0.405719909,0.629228036,0.054045995
30/07/2019,Main,2019,0.353617112,0.408391561,0.627077478,0.053804705
31/07/2019,Main,2019,0.353883715,0.40963539,0.631022689,0.054239799
01/08/2019,Main,2019,0.354150318,0.40993146,0.593428462,0.046981617
02/08/2019,Main,2019,0.355442021,0.40590173,0.555834235,0.047910617
03/08/2019,Main,2019,0.356733725,0.402473999,0.561086458,0.048839618
04/08/2019,Main,2019,0.358025428,0.404750771,0.623357564,0.053453902
05/08/2019,Main,2019,0.359317131,0.411071983,0.627693582,0.053841178
06/08/2019,Main,2019,0.362883285,0.421983203,0.625894855,0.053686034
07/08/2019,Main,2019,0.362883337,0.422016576,0.637367908,0.054992982
08/08/2019,Main,2019,0.362883494,0.422164462,0.619838027,0.053073277
09/08/2019,Main,2019,0.362030558,0.420839093,0.639956613,0.05510432
10/08/2019,Main,2019,0.362007556,0.421279948,0.670142495,0.058262243
11/08/2019,Main,2019,0.361353032,0.418149497,0.680973639,0.05924444
12/08/2019,Main,2019,0.359457696,0.418058322,0.680973639,0.05924444
13/08/2019,Main,2019,0.359059912,0.410496013,0.64903036,0.056334671
14/08/2019,Main,2019,0.359059912,0.410318708,0.636348427,0.054841093
15/08/2019,Main,2019,0.360522598,0.407989545,0.598521962,0.051037621
16/08/2019,Main,2019,0.361985284,0.428336203,0.656042657,0.05639569
17/08/2019,Main,2019,0.363008284,0.433970185,0.721846748,0.061655727
18/08/2019,Main,2019,0.362052943,0.432433047,0.693658172,0.059423277
19/08/2019,Main,2019,0.360597432,0.43015972,0.663316947,0.057560845
20/08/2019,Main,2019,0.359861991,0.428739333,0.642772618,0.055618858
21/08/2019,Main,2019,0.359244806,0.418974474,0.642456584,0.05557819
22/08/2019,Main,2019,0.359233291,0.418384496,0.635275288,0.054714151
23/08/2019,Main,2019,0.358814916,0.414897709,0.640747233,0.055386306
24/08/2019,Main,2019,0.358794371,0.424129499,0.643732894,0.055747523
25/08/2019,Main,2019,0.359471212,0.427764921,0.644702804,0.055866599
26/08/2019,Main,2019,0.359471212,0.427764921,0.663621858,0.058203073
27/08/2019,Main,2019,0.358797531,0.42470641,0.662121821,0.058068472
28/08/2019,Main,2019,0.358602052,0.414160153,0.662117756,0.058067542
29/08/2019,Main,2019,0.358642984,0.416781503,0.633843063,0.054572616
30/08/2019,Main,2019,0.358837089,0.419345878,0.620189508,0.052957526
31/08/2019,Main,2019,0.358808975,0.422748408,0.602296052,0.051010153
01/09/2019,Main,2019,0.358242895,0.422748408,0.611427863,0.051915822
02/09/2019,Main,2019,0.358063308,0.42329067,0.606623832,0.051601343
03/09/2019,Main,2019,0.358166674,0.418346423,0.609108555,0.051744019
04/09/2019,Main,2019,0.358166674,0.418357747,0.606220218,0.051573725
05/09/2019,Main,2019,0.357759055,0.41826519,0.602706486,0.051311534
06/09/2019,Main,2019,0.35709572,0.416721136,0.601029399,0.051132475
07/09/2019,Main,2019,0.356446409,0.414869473,0.600689278,0.051038277
08/09/2019,Main,2019,0.356080864,0.413854092,0.601186447,0.051030667
09/09/2019,Main,2019,0.356080864,0.413854092,0.601186447,0.051030667
10/09/2019,Main,2019,0.356126646,0.413854092,0.601186447,0.051030667
11/09/2019,Main,2019,0.356763063,0.42191999,0.608164635,0.051488992
12/09/2019,Main,2019,0.357655235,0.43745059,0.604508057,0.051024873
13/09/2019,Main,2019,0.358677218,0.437855676,0.605896027,0.051187163
14/09/2019,Main,2019,0.359535167,0.438115611,0.56846443,0.049412441
15/09/2019,Main,2019,0.360193719,0.431516125,0.667672187,0.058745851
16/09/2019,Main,2019,0.360753041,0.421422244,0.657601198,0.057305942
17/09/2019,Main,2019,0.360691146,0.415724487,0.64826369,0.056208204
18/09/2019,Main,2019,0.360814227,0.411212393,0.634554355,0.05451518
19/09/2019,Main,2019,0.362146382,0.421080029,0.638816425,0.055213168
20/09/2019,Main,2019,0.36234793,0.422220242,0.640978376,0.055074169
21/09/2019,Main,2019,0.362121216,0.422220242,0.639260002,0.054937039
22/09/2019,Main,2019,0.362139063,0.408102988,0.637541628,0.054799909
23/09/2019,Main,2019,0.362413013,0.4068485,0.63106528,0.054108012
24/09/2019,Main,2019,0.362413013,0.404121768,0.624225315,0.053391206
25/09/2019,Main,2019,0.360269218,0.398582053,0.625514349,0.053532564
26/09/2019,Main,2019,0.358982385,0.394276566,0.625514349,0.053532564
27/09/2019,Main,2019,0.358695355,0.394276566,0.625952831,0.053667975
28/09/2019,Main,2019,0.358152549,0.394276566,0.625952831,0.053667975
29/09/2019,Main,2019,0.357903904,0.395240179,0.629878234,0.054065239
30/09/2019,Main,2019,0.35773541,0.395915836,0.635570833,0.054778901
01/10/2019,Main,2019,0.357957409,0.396318513,0.63921794,0.055113889
02/10/2019,Main,2019,0.358035785,0.396797401,0.635570833,0.054778901
03/10/2019,Main,2019,0.357617674,0.396093901,0.625414796,0.053525126
04/10/2019,Main,2019,0.357490239,0.395614453,0.620645221,0.053079071
05/10/2019,Main,2019,0.357302062,0.398161432,0.624035778,0.053473741
06/10/2019,Main,2019,0.357098611,0.398186961,0.624060351,0.05347899
07/10/2019,Main,2019,0.357036801,0.398315722,0.623904272,0.053459891
08/10/2019,Main,2019,0.357092887,0.401322777,0.605479575,0.051149598
09/10/2019,Main,2019,0.357061555,0.403052702,0.60634311,0.051214228
10/10/2019,Main,2019,0.357104056,0.40627793,0.601039561,0.05054374
11/10/2019,Main,2019,0.358783797,0.407026286,0.725541665,0.064205081
12/10/2019,Main,2019,0.359010162,0.410838114,0.712280047,0.062353431
13/10/2019,Main,2019,0.359534374,0.413619644,0.721778332,0.065067653
14/10/2019,Main,2019,0.359225266,0.413532524,0.684996382,0.059650276
15/10/2019,Main,2019,0.358884353,0.408712263,0.694906379,0.061033904
16/10/2019,Main,2019,0.35731886,0.400819022,0.679006098,0.059505565
17/10/2019,Main,2019,0.358960775,0.403983388,0.706975712,0.061716292
18/10/2019,Main,2019,0.361496243,0.400581385,0.640252085,0.054906257
19/10/2019,Main,2019,0.359039456,0.396513779,0.60737548,0.051635361
20/10/2019,Main,2019,0.356770969,0.390551904,0.611418607,0.052062758
21/10/2019,Main,2019,0.356612698,0.394892676,0.609477031,0.052014909
22/10/2019,Main,2019,0.356024855,0.395742359,0.608117928,0.051981414
23/10/2019,Main,2019,0.355871249,0.395776815,0.605618748,0.051246084
24/10/2019,Main,2019,0.355191442,0.386680281,0.596837625,0.049858397
25/10/2019,Main,2019,0.355199203,0.386464818,0.598445587,0.049990987
26/10/2019,Main,2019,0.355206963,0.387882415,0.597624236,0.049914727
27/10/2019,Main,2019,0.35597799,0.394515967,0.594608432,0.049985187
28/10/2019,Main,2019,0.356343626,0.394656979,0.589902761,0.049906985
29/10/2019,Main,2019,0.357445294,0.395995525,0.591669885,0.049915174
30/10/2019,Main,2019,0.357694005,0.39432937,0.556557693,0.048750476
31/10/2019,Main,2019,0.35949701,0.394416211,0.550640689,0.048470202
01/11/2019,Main,2019,0.360391474,0.39450623,0.588968404,0.050081459
02/11/2019,Main,2019,0.361409297,0.395137997,0.626743729,0.053092567
03/11/2019,Main,2019,0.361371943,0.398140865,0.654632098,0.055212755
04/11/2019,Main,2019,0.357436617,0.397766039,0.659211313,0.055571156
05/11/2019,Main,2019,0.358304047,0.397833543,0.686082273,0.061445184
06/11/2019,Main,2019,0.357376365,0.393688544,0.667317864,0.059032238
07/11/2019,Main,2019,0.357345838,0.391857856,0.644187364,0.055467375
08/11/2019,Main,2019,0.356484844,0.393243046,0.624240479,0.053530618
09/11/2019,Main,2019,0.356721048,0.396248745,0.600330879,0.05110941
10/11/2019,Main,2019,0.356953668,0.398099286,0.599228931,0.051399573
11/11/2019,Main,2019,0.355305734,0.392338236,0.606382891,0.051928361
12/11/2019,Main,2019,0.354685289,0.391126912,0.604409689,0.051749544
13/11/2019,Main,2019,0.354508116,0.392156548,0.605202395,0.051764758
14/11/2019,Main,2019,0.355052407,0.396756932,0.605995102,0.051779972
15/11/2019,Main,2019,0.354965826,0.396756932,0.606787809,0.051795186
16/11/2019,Main,2019,0.354313032,0.394653324,0.607580516,0.0518104
17/11/2019,Main,2019,0.351372536,0.386456218,0.607887117,0.051691385
18/11/2019,Main,2019,0.350859465,0.383061134,0.515425294,0.04206228
19/11/2019,Main,2019,0.350346395,0.380863944,0.503867697,0.040934897
20/11/2019,Main,2019,0.349833325,0.378254745,0.4923101,0.039807514
21/11/2019,Main,2019,0.34955788,0.375537947,0.480752503,0.038680131
22/11/2019,Main,2019,0.349282436,0.37301796,0.469194906,0.037552748
23/11/2019,Main,2019,0.349125804,0.370999195,0.457637309,0.036425365
24/11/2019,Main,2019,0.348969173,0.369786062,0.461451348,0.036507761
25/11/2019,Main,2019,0.348931354,0.369682972,0.465265387,0.036590158
26/11/2019,Main,2019,0.348893535,0.370994336,0.469079425,0.036914511
27/11/2019,Main,2019,0.349093343,0.374024564,0.493699628,0.037722775
28/11/2019,Main,2019,0.34929315,0.379078066,0.501227445,0.0419023
29/11/2019,Main,2019,0.354629136,0.386459253,0.484507598,0.045044651
30/11/2019,Main,2019,0.35556297,0.392798612,0.49140988,0.048336812
01/12/2019,Main,2019,0.356496804,0.388384852,0.635435658,0.054728733
02/12/2019,Main,2019,0.354853376,0.386436748,0.635435658,0.054728733
03/12/2019,Main,2019,0.351869072,0.384428228,0.637938984,0.054999338
04/12/2019,Main,2019,0.351695631,0.383964333,0.626842119,0.053802332
05/12/2019,Main,2019,0.351127438,0.383964333,0.616594199,0.052809263
06/12/2019,Main,2019,0.351043785,0.383964333,0.616594199,0.052784312
07/12/2019,Main,2019,0.350596975,0.383964333,0.616594199,0.050584285
08/12/2019,Main,2019,0.350650048,0.383964333,0.616594199,0.05064525
09/12/2019,Main,2019,0.35070312,0.383964333,0.616594199,0.049872431
10/12/2019,Main,2019,0.351579536,0.383964333,0.616594199,0.050908118
11/12/2019,Main,2019,0.352455952,0.383964333,0.616594199,0.056867974
12/12/2019,Main,2019,0.352455952,0.383964333,0.616594199,0.07039429
13/12/2019,Main,2019,0.352455952,0.383964333,0.616594199,0.07039429
01/01/2017,North,2017,0.372390798,0.407550068,0.688995813,0.069937818
02/01/2017,North,2017,0.372390798,0.407550068,0.680598588,0.069207879
03/01/2017,North,2017,0.372390798,0.407550068,0.672201364,0.06847794
04/01/2017,North,2017,0.372703159,0.410384212,0.663804139,0.067748002
05/01/2017,North,2017,0.374945011,0.413218356,0.676331258,0.067018063
06/01/2017,North,2017,0.37117711,0.412128374,0.685113911,0.068318356
07/01/2017,North,2017,0.371196673,0.415875946,0.685209508,0.068287925
08/01/2017,North,2017,0.371196673,0.416114829,0.684524869,0.068255467
09/01/2017,North,2017,0.374360498,0.416267424,0.679088199,0.06772994
10/01/2017,North,2017,0.374537291,0.415553541,0.679367872,0.06783984
11/01/2017,North,2017,0.374947467,0.417765274,0.679009945,0.067993515
12/01/2017,North,2017,0.374057337,0.415971449,0.686151953,0.068579939
13/01/2017,North,2017,0.372936506,0.412058824,0.678525044,0.067465859
14/01/2017,North,2017,0.369624296,0.408912982,0.655789385,0.066109525
15/01/2017,North,2017,0.369075513,0.408479763,0.655789385,0.064904247
16/01/2017,North,2017,0.369143749,0.408559856,0.65591198,0.06531014
17/01/2017,North,2017,0.368859613,0.408448969,0.647096976,0.063244497
18/01/2017,North,2017,0.368088314,0.411389604,0.648651224,0.06337759
19/01/2017,North,2017,0.368044083,0.414413617,0.65156957,0.064010245
20/01/2017,North,2017,0.368157091,0.414159705,0.651760119,0.064024142
21/01/2017,North,2017,0.368019687,0.411165006,0.636093049,0.061193815
22/01/2017,North,2017,0.367651844,0.412242946,0.633757589,0.061196322
23/01/2017,North,2017,0.367116513,0.412226074,0.632761684,0.061408807
24/01/2017,North,2017,0.367837655,0.415132136,0.632761684,0.061408807
25/01/2017,North,2017,0.368558797,0.416516759,0.632213903,0.0610344
26/01/2017,North,2017,0.370451996,0.417706087,0.626164381,0.059962591
27/01/2017,North,2017,0.371011035,0.410614151,0.65051916,0.062176455
28/01/2017,North,2017,0.371029121,0.407593143,0.65200635,0.062891442
29/01/2017,North,2017,0.371191894,0.409542376,0.646801185,0.063963923
30/01/2017,North,2017,0.372931787,0.419616657,0.702339903,0.074233529
31/01/2017,North,2017,0.372931787,0.419616657,0.702339903,0.074233529
01/02/2017,North,2017,0.373053397,0.420015391,0.707085097,0.074487945
02/02/2017,North,2017,0.375306635,0.406528474,0.746367893,0.072339468
03/02/2017,North,2017,0.378797093,0.406490669,0.743016927,0.071458518
04/02/2017,North,2017,0.377614977,0.406452864,0.750131311,0.077185117
05/02/2017,North,2017,0.376923516,0.405914148,0.714073035,0.068058181
06/02/2017,North,2017,0.374154091,0.406143637,0.653466023,0.063839177
07/02/2017,North,2017,0.372110918,0.405491671,0.638168862,0.062162777
08/02/2017,North,2017,0.374455463,0.41017243,0.656351043,0.062801618
09/02/2017,North,2017,0.37434652,0.409600043,0.656179789,0.062463083
10/02/2017,North,2017,0.374844372,0.410253848,0.672484001,0.062857686
11/02/2017,North,2017,0.374864653,0.397763611,0.675229598,0.061759688
12/02/2017,North,2017,0.375299186,0.397124853,0.779940925,0.077528413
13/02/2017,North,2017,0.375661771,0.396486094,0.751222535,0.073186927
14/02/2017,North,2017,0.378386558,0.4072859,0.722504146,0.068845441
15/02/2017,North,2017,0.378068627,0.406368335,0.649291099,0.061686107
16/02/2017,North,2017,0.377748058,0.40742375,0.649545101,0.062229942
17/02/2017,North,2017,0.376419165,0.409239289,0.67839457,0.066377139
18/02/2017,North,2017,0.377025372,0.40988383,0.703398587,0.069861562
19/02/2017,North,2017,0.376785201,0.409865814,0.702785567,0.068442381
20/02/2017,North,2017,0.376464291,0.411282188,0.663620431,0.064268373
21/02/2017,North,2017,0.374341387,0.411380249,0.656771478,0.063455208
22/02/2017,North,2017,0.374275219,0.411830958,0.678789658,0.066703926
23/02/2017,North,2017,0.374275219,0.411934071,0.679271604,0.067027643
24/02/2017,North,2017,0.374864019,0.40303719,0.668338258,0.064390433
25/02/2017,North,2017,0.376013029,0.400235869,0.655024768,0.061023928
26/02/2017,North,2017,0.377218761,0.397434548,0.643322531,0.059151482
27/02/2017,North,2017,0.377953276,0.402587332,0.636238177,0.059452347
28/02/2017,North,2017,0.377869003,0.401622442,0.635481343,0.059444319
01/03/2017,North,2017,0.377463273,0.403261181,0.644592247,0.062658659
02/03/2017,North,2017,0.376960399,0.402596129,0.653736724,0.064042142
03/03/2017,North,2017,0.377511512,0.404453498,0.677437538,0.069464227
04/03/2017,North,2017,0.378451814,0.398261892,0.666424959,0.063491285
05/03/2017,North,2017,0.378971163,0.407495957,0.660104363,0.063523282
06/03/2017,North,2017,0.380604456,0.411274139,0.665716636,0.064767199
07/03/2017,North,2017,0.380995748,0.41092194,0.661221412,0.064534746
08/03/2017,North,2017,0.380995748,0.410754499,0.664736939,0.06467201
09/03/2017,North,2017,0.378880005,0.407070156,0.654000041,0.062602608
10/03/2017,North,2017,0.382056028,0.407630876,0.645153575,0.061815452
11/03/2017,North,2017,0.382056028,0.407630876,0.647236419,0.062640838
12/03/2017,North,2017,0.382056028,0.407838499,0.653707096,0.065170767
13/03/2017,North,2017,0.380254424,0.404601433,0.685711478,0.06751201
14/03/2017,North,2017,0.380285586,0.405299806,0.685711478,0.06751201
15/03/2017,North,2017,0.379936704,0.407430864,0.679803481,0.063797765
16/03/2017,North,2017,0.378975934,0.410787808,0.637685423,0.061555475
17/03/2017,North,2017,0.378645419,0.411159077,0.637150637,0.061794356
18/03/2017,North,2017,0.378314825,0.413299884,0.635664762,0.061516064
19/03/2017,North,2017,0.378621781,0.416393047,0.635664762,0.061516064
20/03/2017,North,2017,0.379455638,0.419693094,0.631904032,0.060452398
21/03/2017,North,2017,0.380379799,0.419910337,0.625892811,0.058962456
22/03/2017,North,2017,0.381209821,0.419832007,0.731669512,0.076695535
23/03/2017,North,2017,0.381797494,0.419511537,0.721268595,0.073471034
24/03/2017,North,2017,0.382394253,0.419377758,0.710867679,0.070246533
25/03/2017,North,2017,0.384168194,0.413000424,0.652727974,0.058498737
26/03/2017,North,2017,0.385141903,0.413850934,0.653286078,0.059451368
27/03/2017,North,2017,0.384642294,0.424311105,0.65854516,0.061948619
28/03/2017,North,2017,0.383206744,0.425132658,0.659787765,0.062680738
29/03/2017,North,2017,0.382171203,0.43172655,0.657613206,0.060506173
30/03/2017,North,2017,0.382175137,0.429488638,0.598053966,0.055827235
