Date,sitename,Year,GCC,RCC,NDVI,NIRv
04/10/2017,Main,2017,0.323620228,0.438916659,0.189405038,0.028772441
05/10/2017,Main,2017,0.323383161,0.438796014,0.206707525,0.028611013
06/10/2017,Main,2017,0.323383161,0.436494023,0.252729174,0.027096876
07/10/2017,Main,2017,0.323295176,0.436380633,0.253806943,0.026688329
08/10/2017,Main,2017,0.323284444,0.43527394,0.253699537,0.02664502
09/10/2017,Main,2017,0.323129832,0.443971902,0.239110115,0.026609158
10/10/2017,Main,2017,0.322854447,0.446017883,0.230360196,0.027106738
11/10/2017,Main,2017,0.322691674,0.446017883,0.213186552,0.027106738
12/10/2017,Main,2017,0.322949809,0.444820217,0.200105838,0.028480382
13/10/2017,Main,2017,0.323001893,0.443023606,0.190062102,0.031754694
14/10/2017,Main,2017,0.322954148,0.445993587,0.190915379,0.032750145
15/10/2017,Main,2017,0.322574495,0.44660129,0.174867666,0.030562077
16/10/2017,Main,2017,0.322576229,0.44660129,0.175011213,0.029860612
17/10/2017,Main,2017,0.322384061,0.448285334,0.19531331,0.041044467
18/10/2017,Main,2017,0.322997823,0.443774737,0.214008822,0.042150842
19/10/2017,Main,2017,0.323391225,0.443096908,0.215594282,0.041660034
20/10/2017,Main,2017,0.32443029,0.436178735,0.220989339,0.034651113
21/10/2017,Main,2017,0.3247662,0.433576974,0.228738197,0.031980712
22/10/2017,Main,2017,0.325092737,0.428398353,0.23020871,0.031796947
23/10/2017,Main,2017,0.325097085,0.427793262,0.196637528,0.029208299
24/10/2017,Main,2017,0.325258471,0.427076981,0.196107821,0.029338147
25/10/2017,Main,2017,0.324797721,0.431499112,0.145434164,0.024543779
26/10/2017,Main,2017,0.324820331,0.431916893,0.175940441,0.028363879
27/10/2017,Main,2017,0.324989993,0.431908571,0.18124872,0.030064825
28/10/2017,Main,2017,0.324947462,0.431866825,0.185118387,0.030430123
29/10/2017,Main,2017,0.324930983,0.427717502,0.188908605,0.030399523
30/10/2017,Main,2017,0.324767515,0.427756902,0.188771287,0.030994007
31/10/2017,Main,2017,0.324647335,0.437127259,0.193900756,0.03273297
01/11/2017,Main,2017,0.324306038,0.438032573,0.19811316,0.033528712
02/11/2017,Main,2017,0.324119426,0.439025207,0.211984674,0.039980294
03/11/2017,Main,2017,0.326356873,0.438218835,0.276799618,0.041375501
04/11/2017,Main,2017,0.32728366,0.436976773,0.275682439,0.041555762
05/11/2017,Main,2017,0.327498415,0.43289817,0.285243477,0.040197252
06/11/2017,Main,2017,0.327655009,0.423914244,0.274733085,0.034855029
07/11/2017,Main,2017,0.32776062,0.423914244,0.273275958,0.034722793
08/11/2017,Main,2017,0.32789439,0.423244315,0.277277284,0.035337351
09/11/2017,Main,2017,0.328424311,0.422623854,0.288988152,0.035781301
10/11/2017,Main,2017,0.328723982,0.422293752,0.347026004,0.040073001
11/11/2017,Main,2017,0.328840583,0.423566324,0.29870836,0.040073001
12/11/2017,Main,2017,0.328963845,0.423696628,0.288596635,0.036674027
13/11/2017,Main,2017,0.329200093,0.423406306,0.288985737,0.034852086
14/11/2017,Main,2017,0.329302158,0.423596573,0.292489161,0.034707558
15/11/2017,Main,2017,0.329302158,0.425627359,0.289939688,0.034651319
16/11/2017,Main,2017,0.329160083,0.426195557,0.294260802,0.034566972
17/11/2017,Main,2017,0.329160083,0.42582712,0.289279582,0.034640798
18/11/2017,Main,2017,0.329120171,0.424834693,0.295660043,0.035110144
19/11/2017,Main,2017,0.329092977,0.424366965,0.299719512,0.035176634
20/11/2017,Main,2017,0.328844996,0.425350974,0.308797548,0.035182472
21/11/2017,Main,2017,0.328803999,0.427191806,0.310074827,0.036210299
22/11/2017,Main,2017,0.328751863,0.427544199,0.312989216,0.038720247
23/11/2017,Main,2017,0.330185682,0.428383587,0.350573447,0.047002495
24/11/2017,Main,2017,0.3311896,0.428143183,0.388157679,0.05041129
25/11/2017,Main,2017,0.331213375,0.42707363,0.42574191,0.048242057
26/11/2017,Main,2017,0.331213375,0.419740719,0.367910985,0.038199858
27/11/2017,Main,2017,0.331006444,0.419956318,0.36953965,0.038237658
28/11/2017,Main,2017,0.332871863,0.420433475,0.368318151,0.038427591
29/11/2017,Main,2017,0.333317376,0.418440712,0.37035189,0.037268492
30/11/2017,Main,2017,0.332993895,0.420120501,0.368723634,0.038300019
01/12/2017,Main,2017,0.332733661,0.419227906,0.367909506,0.037287433
02/12/2017,Main,2017,0.332335418,0.418971208,0.347679842,0.037602352
03/12/2017,Main,2017,0.331916071,0.419244993,0.347679842,0.03741858
04/12/2017,Main,2017,0.33151148,0.420351535,0.338200408,0.037412191
05/12/2017,Main,2017,0.33096367,0.426515055,0.347784271,0.037447514
06/12/2017,Main,2017,0.330599212,0.427707973,0.346131707,0.037480825
07/12/2017,Main,2017,0.330526733,0.429767275,0.347537169,0.037956164
08/12/2017,Main,2017,0.331202445,0.427170392,0.31713897,0.039585866
09/12/2017,Main,2017,0.331648603,0.426044761,0.335312967,0.040285385
